product_id,quantity,wholesale_cost,sale_price,supplier_id,entry_number
4JO99SL3XXG3,1714,129.16,172.04,PPRMRUQU,39676
YI2I3GP1UI67,1865,127.48,170.95,RRQRPLPC,39677
F3AJR1YRTOUO,5476,414.2,582.37,JGOQSFJF,39678
6661A4YKRK0Q,3195,420.99,575.07,GYUZEXSJ,39679
KR0KHADBLN7D,2582,124.99,206.36,TNMMSLVC,39680
VHT6P9GKLTJ1,3592,391.44,466.21,HLOMDGRN,39681
CWZF7JFVSIWW,4719,404.76,487.33,BHVBUSNT,39682
GIJRXS4PD1SM,3174,455.63,862.96,HCAEQTQO,39683
6RND3GFS6ZWP,3099,384.85,561.5,MXRXJVNA,39684
QIOQWL8YLIPE,2480,135.93,223.88,JGOQSFJF,39685
IWHR2D3WNUL3,5476,419.63,685.68,JGOQSFJF,39686
XO2NAK9YFSDK,6062,425.09,674.19,VKJBFVMM,39687
146CUY57J51K,4058,444.43,582.65,NVYQIOWB,39688
8ZLM9R3KUKQ7,4156,430.58,704.86,WUYMREXN,39689
A5124T2UETZK,346,15.75,20.32,UADILPBU,39690
S00BJCRKVGYX,3608,341.26,623.48,DHHNINFB,39691
XFWVLS82FFA8,6667,412.84,596.55,TVJUGMNK,39692
7JOJGAQFPRAK,5604,408.79,741.14,TVJUGMNK,39693
8LPLCHRAVMIA,5951,378.3,632.9,TVJUGMNK,39694
CVUXZRV16ID5,4999,345.02,415.4,RRQRPLPC,39695
AEDDKP38071Z,2839,125.82,153.25,CBCTPYQT,39696
BONIYLN6818S,6618,458.45,810.08,WKCFRMPT,39697
XO0GG439YBGR,3648,434.71,532.09,TBFMEXZP,39698
ZAYMEC9BQYU4,651,42.9,65.29,TBFMEXZP,39699
UT5S8JZH882X,2118,109.69,122.74,BHVBUSNT,39700
V83PKFUPG7I1,3797,402.08,762.34,GYUZEXSJ,39701
COW8RBECI3D3,4497,399.41,465.31,OCGDGDZP,39702
JVSSK8YH98NE,6312,430.58,789.25,ETDIKIUX,39703
LCN2QSRI5RRO,5066,390.12,582.84,TDKEXBDM,39704
QQI9NKK3KJ9O,2331,127.48,168.78,XIBBYVIU,39705
UDOAFOAQDBID,2599,121.7,178.41,DHHNINFB,39706
YMRJP26GSMM1,3715,443.03,592.77,ZIFGDSBU,39707
I6HQLZZ9J4ZO,3827,377,495.76,HCAEQTQO,39708
LH8CMC3P7CBL,5038,388.8,464.23,TVJUGMNK,39709
CAVTUY5M37DB,1604,126.65,188.96,ZPKADLOY,39710
4WOT76GWES5P,6143,394.09,550.94,KLKTZKQO,39711
NYHT1AK12NI4,1469,116.04,175.34,HCAEQTQO,39712
8AHROJ6WUB59,1284,136.79,253.34,NPKFJYGX,39713
R4FJTGX1U261,1803,120.89,197.17,JGOQSFJF,39714
H5I7B6C2MV9Q,3433,386.16,481.16,NVYQIOWB,39715
MCMDQ13QGJPU,336,8.81,11.28,JJWNIRPA,39716
EV49BZMCWUYK,2202,120.07,194.63,BEVRQFGZ,39717
58GT9OL4KBZ2,3907,391.44,677.97,WKCFRMPT,39718
5TDOTDEEV401,1940,132.53,162.75,TNMMSLVC,39719
XAIRHJUN42KD,2526,124.17,202.52,XAAOJDVJ,39720
SATDNWG9AVUD,6132,394.09,634.88,VKJBFVMM,39721
4G94QSZUVZQ6,4512,461.28,508.79,ZVXESMVL,39722
WO4IHCPNGVSL,295,12.72,17.68,PPRMRUQU,39723
UQFTYWO4DM0O,1069,32.8,61.17,OCGDGDZP,39724
HD87XZDV2TYB,6548,414.2,736.45,ZAAQILVD,39725
EDJP73GL4U1S,5651,443.03,696.44,ETDIKIUX,39726
9L56SJ33S2EH,2649,115.23,142.31,XAAOJDVJ,39727
W0HXBOYEUMAD,3464,416.91,637.46,SNDMWIRM,39728
L1VBA8EPF8J9,5761,433.33,477.1,ALMIABVI,39729
WXAYCDIMYW2M,1617,109.69,197.99,BHVBUSNT,39730
EWQNIN473OHF,5338,441.64,755.65,AZOXEQLZ,39731
QC0HFJO90EEU,5602,380.92,641.85,ETDIKIUX,39732
61GPOZ4DBHG8,1103,111.27,194.61,PPRMRUQU,39733
357BT0Z7K4CN,4077,399.41,460.52,KGMBUKHN,39734
8XWTDJUA5D1V,3220,425.09,614.68,TBFMEXZP,39735
ZQ4F7AXPPG84,5757,396.75,461.82,NVYQIOWB,39736
DOQ4HJTIA7JK,1663,133.37,182.05,DGECGNQD,39737
CZZ7H7DOLYA0,5352,350.05,496.37,HCAEQTQO,39738
VDNHGGCHR0E0,5443,443.03,506.83,TDKEXBDM,39739
DYU8M36ZTVE7,5322,462.7,625.11,JGOQSFJF,39740
6KXYVTFZ51XO,967,41.31,78.41,CBCTPYQT,39741
LAHZ5P2WU111,6044,378.3,589.39,MXRXJVNA,39742
N3BC7DG4MYGD,4423,379.61,643.82,BFUNSFKM,39743
0Q07K5EG2837,4438,418.27,693.07,KLKTZKQO,39744
TNU1EUU7UU8U,4296,418.27,742.43,AZOXEQLZ,39745
XTQG76KHXOGE,5595,414.2,763.37,HCAEQTQO,39746
KDEVG6JDA9W3,4812,415.55,511.54,CBCTPYQT,39747
8ODQZAV17V9C,5335,402.08,588.65,TVJUGMNK,39748
6R021GCH1KGF,603,35.71,49.99,XQNLETCQ,39749
QH28NZ6FKXGO,5719,387.48,563.01,NVYQIOWB,39750
RFRURRS7RB7H,3121,425.09,641.46,BEVRQFGZ,39751
R8XZQE3K9ZVO,3497,440.25,622.95,ADLHCQHS,39752
8IDVE0DGZLKT,4771,379.61,521.96,WKCFRMPT,39753
J1593OLRIEWF,2353,139.37,212.26,BHVBUSNT,39754
AB1I04X3SPMQ,167,14.71,23.48,KNJMLLYG,39755
1RJWXQTJWTNW,6186,390.12,581.67,CBCTPYQT,39756
8YOQJ42KN1ZC,2957,136.79,164.97,DHHNINFB,39757
GV6V5TKZVIKN,3972,426.46,591.07,KGMBUKHN,39758
KP1YNVICME3A,1546,126.65,190.48,GYUZEXSJ,39759
4P3FR4RDW6XH,1976,127.48,148,PPRMRUQU,39760
3XE63CPLTVYU,1010,27.29,47.27,ETDIKIUX,39761
IX458XIDSCZS,4391,382.22,455.61,KGMBUKHN,39762
0C8IPBI77VFC,2100,127.48,169.17,JJWNIRPA,39763
LH8ME3V18JKR,2355,116.84,212.53,YSNZSYCW,39764
0W1I226E7BEE,4081,380.92,652.52,YSNZSYCW,39765
W7M52YYTZMT0,1301,108.91,200.39,VKJBFVMM,39766
POC2LPZNUEPO,2770,132.53,214.17,RRQRPLPC,39767
K2G46WFNZ0NQ,2031,140.24,208.68,SNDMWIRM,39768
POAJ9MKYXKHU,5722,423.72,701.68,UADILPBU,39769
KH9OTRVUT168,2813,119.26,196.66,TVJUGMNK,39770
Y66KT41UEFFR,2176,115.23,164.2,BHVBUSNT,39771
649E5SY18LPH,5930,415.55,779.99,ETDIKIUX,39772
VOFKIZF76BOX,3020,353.85,645.07,GYUZEXSJ,39773
EW5LH24W1L8C,963,36.71,42.47,HCAEQTQO,39774
GA2WCQTZX3YN,2165,136.79,181.52,XAAOJDVJ,39775
OQM9JVE1UWX0,4867,434.71,719.88,TNMMSLVC,39776
XZBS0DWTXSB5,4588,362.78,507.17,SJNDDKHP,39777
AGUYOQFYDXUB,5378,426.46,481.05,RRQRPLPC,39778
O6ZYJKNT1ZVT,3166,342.51,604.87,XAAOJDVJ,39779
M7DJD6T90E0D,3530,395.42,565.85,JJWNIRPA,39780
PZ5ULHT7C8QB,2275,135.08,172.9,AZOXEQLZ,39781
JVS1SJKR8RGZ,2399,123.34,213.01,ADLHCQHS,39782
UX2K1656JKWL,2822,121.7,165.27,SJNDDKHP,39783
RTW2NAQUODK2,2572,124.99,227.23,BFUNSFKM,39784
0269YBIND5G3,5980,408.79,564.95,MXRXJVNA,39785
GBMK3I1O7YX3,98,4.01,5.99,BHVBUSNT,39786
RJQHIJZMHU58,2631,128.32,164.89,SJNDDKHP,39787
K1YVKCG771JT,3569,450.02,834.79,BHVBUSNT,39788
9RS3AYATHR56,731,33.28,56.81,BHVBUSNT,39789
DAFHZJ7D6GLN,5442,425.09,760.06,TBFMEXZP,39790
DF755S19VJ7I,5050,408.79,494.23,HLOMDGRN,39791
FTRINYZJTHSO,6113,423.72,519.9,JJWNIRPA,39792
QDODX3MQRM3O,520,40.27,65.96,ZVXESMVL,39793
33SIWC8W5BG8,101,4.63,5.24,KNJMLLYG,39794
4M3P8YTE17UE,455,34.73,46.64,RRQRPLPC,39795
BG6GO7AI34YX,813,41.31,68,VKJBFVMM,39796
30QQMAGLU807,4745,391.44,571.89,RRQRPLPC,39797
BL0TY4YNVSPD,4264,414.2,577.81,XAAOJDVJ,39798
AR5PNCDJODL0,3441,390.12,488.04,RRQRPLPC,39799
J1IYL1Y79H1M,1457,107.35,123.56,ZIFGDSBU,39800
9ALPPWEA4KRZ,6017,395.42,574.15,SJNDDKHP,39801
SX2N2BNNA6U6,2963,107.35,134.72,VKJBFVMM,39802
O126L0Y7LWIU,1979,141.11,188.1,CBCTPYQT,39803
1GCY6NRWNXV7,2776,143.72,267.89,UADILPBU,39804
IAO666BYZ51K,1905,135.93,224.42,ZIFGDSBU,39805
ODYF6LXM99MO,6602,395.42,693.96,PPRMRUQU,39806
TD7JJJRA298O,2226,119.26,153.37,ZAAQILVD,39807
9Q3RUIFJ017V,2493,126.65,174.9,HLOMDGRN,39808
DEGJHCLH2CQI,7053,471.23,614.01,ADLHCQHS,39809
AXD0OE21AVKG,3457,404.76,522.14,XQNLETCQ,39810
823U6TF4X5AP,271,10.54,19.36,ETDIKIUX,39811
PJ4ZHOMLZ4WO,4802,445.82,534.98,AZOXEQLZ,39812
01LNY9CLN80V,6415,343.76,504.64,NVYQIOWB,39813
WY6LEVSDXZJE,2397,124.17,233.32,XQNLETCQ,39814
ABSVVA4DRK4S,6326,400.75,701.71,TVJUGMNK,39815
IDKXCPX0QETL,4856,403.42,449.41,TVJUGMNK,39816
8RR9QTEP4REJ,3187,352.59,429.1,TVJUGMNK,39817
7F0SHXI2U64M,7080,395.42,567.03,KGMBUKHN,39818
RD7P8USI4AMV,2554,120.89,161.03,DGECGNQD,39819
FGTE9W0EXK5W,5844,447.22,542.03,XQNLETCQ,39820
G6XOMRDPAFB7,3880,491.4,621.13,DHHNINFB,39821
R9IOP8OAHNAU,582,34.73,52.82,OCGDGDZP,39822
CRP8P4ANI9M8,6803,346.27,544.34,AZOXEQLZ,39823
Y2SPNXP4OJZT,3118,404.76,542.78,GYUZEXSJ,39824
UHK0XZUBXNHA,1355,129.99,220.33,BFUNSFKM,39825
OESY7A9W6OOY,6225,431.95,586.16,GYUZEXSJ,39826
JJFSZJU3BMEX,7025,383.54,530.44,WUYMREXN,39827
JS2NBPMDTDOX,3539,321.49,397.04,BFUNSFKM,39828
V5OK05EQSPKJ,5884,370.51,433.87,BFUNSFKM,39829
K60WOJVBHUGK,19,0.42,0.62,JJWNIRPA,39830
7X09X4U7O7ZT,4134,420.99,528.76,TBFMEXZP,39831
DGXCWDH59WX1,50,1.77,3.36,RRQRPLPC,39832
SALCXEE98Z5A,6334,394.09,522.96,CBCTPYQT,39833
YW9FBF8L3F15,6456,408.79,759.94,KLKTZKQO,39834
HTSO4A9SB6BM,1123,115.23,171,HLOMDGRN,39835
ZA7IF2XO74CV,889,37.21,47.52,TBFMEXZP,39836
NO60LD0GU6CH,1704,141.98,190.11,NVYQIOWB,39837
EZBQERL38S7S,182,9.09,16.03,DHHNINFB,39838
QW3RP2BYRGUY,3207,419.63,702.46,AZOXEQLZ,39839
NPBGSO4CCNUH,164,9.37,12.78,KNJMLLYG,39840
8SKOKWN6EV8N,5128,415.55,602.13,HCAEQTQO,39841
MWADR5GSGAT8,2837,134.22,242.67,ALMIABVI,39842
O5JZPG6TXGNH,3088,388.8,713.45,SJNDDKHP,39843
N0P8TZJR04WR,4598,388.8,638.8,ETDIKIUX,39844
H3DF39GN03VS,4871,382.22,656.27,TVJUGMNK,39845
89AZ570K3VNT,2091,133.37,188.45,HCAEQTQO,39846
XJNOFKB4ETEK,6282,414.2,702.9,TDKEXBDM,39847
TFRBL5SFJ592,6159,384.85,499.92,HLOMDGRN,39848
2GVWEKEY3NYB,5529,443.03,512.14,CBCTPYQT,39849
SOSPS6JP1G1W,618,32.8,56.09,AZOXEQLZ,39850
DRORQY8J2UC1,3720,411.49,595.01,XQNLETCQ,39851
128MOCCIISLW,4148,352.59,439.33,XIBBYVIU,39852
WGOTKU8D4J0E,411,39.24,45.36,CLZOYVBH,39853
0RYSCOOICLXH,2698,122.52,205.59,WKCFRMPT,39854
LXOM7217HX6G,5332,411.49,720.93,XAAOJDVJ,39855
O3LV2ESIN3TH,4511,388.8,623.64,NPKFJYGX,39856
R83GIQ7T5ZPE,3022,420.99,715.26,XAAOJDVJ,39857
VV5ZB1OZ19FF,713,46.69,62.33,JJWNIRPA,39858
E822NGKIJCRL,3967,454.23,776.28,WKCFRMPT,39859
OW1RN19PQML9,4208,450.02,814.54,XIBBYVIU,39860
5521W48MONFP,5276,425.09,676.32,MXRXJVNA,39861
Y84NBVMZ94HU,2318,120.07,163.06,ZIFGDSBU,39862
J4M4MA8ZOUY7,4005,434.71,732.49,XIBBYVIU,39863
SH4WP7012BGT,1416,133.37,192.72,VKJBFVMM,39864
GQMWTXD0565J,2384,135.08,239.77,ETDIKIUX,39865
IMKZWW4H05CW,2664,112.05,199.45,XIBBYVIU,39866
ILTCV68NIOEX,705,35.22,54.98,NPKFJYGX,39867
LRD5GNTBV48A,825,35.71,48.89,DHHNINFB,39868
9SK1XOGFUJZQ,4073,375.7,446.71,OCGDGDZP,39869
I1QJIM9OW8KU,671,47.8,84.65,BHVBUSNT,39870
BD7CH2ZMTVC3,2681,111.27,134.75,JJWNIRPA,39871
DI8M2L5MLWIL,2197,132.53,232.59,PPRMRUQU,39872
E4IGMMRO9GQG,566,33.28,59.5,ZIFGDSBU,39873
GEFPYLQQMOHM,2148,126.65,170.72,SNDMWIRM,39874
WBTRYM54PLV5,1812,122.52,203.14,KNJMLLYG,39875
KKK6W6DAWXF2,6638,369.22,616.97,SJNDDKHP,39876
VXOP069O91RP,1334,103.5,147.38,HLOMDGRN,39877
FEFLY5DIG38A,980,41.31,70.93,HCAEQTQO,39878
Y7Z3ZZNJODRK,5749,415.55,757.13,KLKTZKQO,39879
EEL0J1C2JU39,1457,143.72,200.63,TNMMSLVC,39880
P8XF4DNJAEHH,5231,348.79,566.09,ZAAQILVD,39881
5VCYQIGUV14A,3818,388.8,733.67,ETDIKIUX,39882
6NU6F6LX88W5,2987,392.76,612.71,ALMIABVI,39883
4EHIDANCUNR6,706,33.76,50.84,MXRXJVNA,39884
0ORKSHKC5IAL,10,0.27,0.31,CBCTPYQT,39885
MBNZQU9HDFR3,1791,119.26,177.58,KLKTZKQO,39886
1OZXB6M3VG69,2310,145.48,178.94,NVYQIOWB,39887
RU1M3CBEBACN,414,36.71,66.7,YSNZSYCW,39888
BJXLW0PD13R3,4887,383.54,669.28,NPKFJYGX,39889
TD6BDO4BEJUF,5920,436.09,715.19,NPKFJYGX,39890
1GB52NHP34QZ,2976,111.27,193.28,KNJMLLYG,39891
IGKOALI4OF7A,3022,407.45,534.98,XIBBYVIU,39892
NPBSTJJ4NUZT,6854,398.08,729.68,MXRXJVNA,39893
VVC6G7XGU5XT,128,4.85,6.49,MXRXJVNA,39894
4B2TZI8SYBWF,2443,139.37,164.74,DGECGNQD,39895
3AYH7ZXCGBD6,932,54.08,81.71,KNJMLLYG,39896
ABSY9BFQKR4O,4390,357.67,399.88,MXRXJVNA,39897
BRQRJ5VOMMF9,120,4.01,6.16,ZAAQILVD,39898
24BAGIGSNR17,124,1.91,3.23,JGOQSFJF,39899
OTEQOW84JM9Y,6534,450.02,751.53,NVYQIOWB,39900
O28AFSYAPWF1,1399,145.48,223.31,JJWNIRPA,39901
R6M5BA8V1CLS,297,6.22,7.02,BFUNSFKM,39902
M1JYQJB7EP7D,2670,120.89,216.39,NPKFJYGX,39903
75TSKVDHEDX3,1383,141.98,244.49,ZVXESMVL,39904
VD9NZZ914F2Z,1813,141.11,173.28,HCAEQTQO,39905
D6MBN56SMOVJ,6753,412.84,617.2,CBCTPYQT,39906
F2TG0HBHAW7E,2614,109.69,177.7,ETDIKIUX,39907
ZITFX4DUSDYF,6204,430.58,809.49,GYUZEXSJ,39908
EV5W00T4H2L1,787,38.73,67.12,BEVRQFGZ,39909
6SSV714MY8VX,2066,113.64,203.87,DHHNINFB,39910
V1RGN0AQ5ZI6,5974,418.27,739.08,NPKFJYGX,39911
134FL0HE9C0Y,820,38.22,53.36,ZPKADLOY,39912
RCL7RJZB7D1I,2973,140.24,175.16,ZVXESMVL,39913
6IWACL0NSZZ9,629,30.46,48.49,JJWNIRPA,39914
ODM7HMCCFG9X,5642,407.45,581.43,RRQRPLPC,39915
8FGKDEDUU4HB,3127,437.48,787.46,ZVXESMVL,39916
TDJISEOUHJI6,5690,384.85,506.08,KNJMLLYG,39917
OIHZ1O3YJXUG,2881,114.44,193.63,MXRXJVNA,39918
HA2I4HCHHYM6,6272,407.45,469.79,KNJMLLYG,39919
LCJHX7J7IVF1,1074,40.27,53.36,BHVBUSNT,39920
QRJ6ZBEVX6HR,3681,414.2,561.66,SJNDDKHP,39921
4OUQ2Q00U2ME,5380,383.54,455.26,ADLHCQHS,39922
0VXRALBIK8W1,1892,104.27,172.88,TBFMEXZP,39923
CGL1QLPWQFYS,415,32.8,39.1,SNDMWIRM,39924
51IHJI65JR6Z,6578,441.64,522.46,WUYMREXN,39925
PJ59VPYUDKHD,1008,43.97,49.91,RRQRPLPC,39926
6THBC1E3IBK3,814,31.86,38.2,VKJBFVMM,39927
61J01S2YSFAI,3755,380.92,487.2,TBFMEXZP,39928
P77WPIS0MDON,5244,374.4,601.66,BHVBUSNT,39929
CQKTOKCT5U8J,3588,398.08,714.16,ADLHCQHS,39930
2DGNF616YCP9,15,1,1.38,ZVXESMVL,39931
8CT5HWKCV1UG,959,45.05,59.74,ZIFGDSBU,39932
VO45VFMGE50E,1269,150.8,232.38,ETDIKIUX,39933
U9XWZNEU442U,2864,103.5,136.31,KGMBUKHN,39934
PZZBUS241CC8,6698,391.44,627.87,HCAEQTQO,39935
GVKNMN7YM87D,4944,427.83,732.44,XQNLETCQ,39936
Y2ZUWBEIZWJ3,3829,361.5,527.07,UADILPBU,39937
5TAE8OW4EMDG,2929,130.84,169.96,ZIFGDSBU,39938
LNC99YBQEVRT,6584,415.55,620.83,KLKTZKQO,39939
ZFY47A5N2146,6765,382.22,675,YSNZSYCW,39940
M1OI42SOBL24,3467,415.55,753.39,KLKTZKQO,39941
CG5AYE0UJTT7,2828,113.64,144.1,ADLHCQHS,39942
HON3B6RCLVH2,931,43.43,57.2,TBFMEXZP,39943
FZPQ04VWF93K,637,42.37,47.79,VKJBFVMM,39944
1JFVY77HARK6,859,60.06,100.84,XAAOJDVJ,39945
32W1MVZ2388A,268,11.76,20.43,SNDMWIRM,39946
A5OX7G2C3HOL,3897,379.61,444.14,RRQRPLPC,39947
70XFEQ9TD9EP,6777,450.02,550.82,KLKTZKQO,39948
H3H4OFO360LF,566,29.08,44.58,KLKTZKQO,39949
FJ0DCZUU8RX0,6163,392.76,521.19,RRQRPLPC,39950
BS7EXETAFZAN,1762,112.85,164.31,ZVXESMVL,39951
Y7DPNHOLCJTC,5873,369.22,498.82,SJNDDKHP,39952
POG3C2V30A5E,6791,399.41,512.04,RRQRPLPC,39953
HMWVN28I2TTY,6332,418.27,494.4,TBFMEXZP,39954
JIPXVCRWMC0U,1534,123.34,152.82,BEVRQFGZ,39955
QXDMWPUG39XW,164,9.66,12.04,DHHNINFB,39956
WKZCH5KRLWY4,1694,136.79,203,JGOQSFJF,39957
P4EKWIMQ4B5O,3986,431.95,670.39,TNMMSLVC,39958
X4CBZQ5WLSPO,5797,427.83,719.61,DGECGNQD,39959
YP2J9MISVQ5V,1026,38.73,67.16,UADILPBU,39960
QPZCW9WA998D,3018,434.71,619.03,SJNDDKHP,39961
3GOKGBL6R93Q,2055,157.11,280.91,JJWNIRPA,39962
QN81XI73QNUU,1357,112.05,211.21,JGOQSFJF,39963
XCND8KZMZO26,7046,419.63,722.18,XAAOJDVJ,39964
05Q0W49X0I5I,5649,458.45,676.21,XIBBYVIU,39965
A4G687Q3QB1X,5795,365.35,417.96,BFUNSFKM,39966
2MWEP6WABSHJ,2047,121.7,149.57,TVJUGMNK,39967
YJ6E3CFQSTS5,6147,416.91,488.2,NVYQIOWB,39968
U9LTJYLKNFQF,5622,374.4,515.55,RRQRPLPC,39969
X91NX0ML0396,4829,384.85,595.36,KGMBUKHN,39970
K9GZ9V8E9OGP,2270,129.16,184.57,XQNLETCQ,39971
EAN0HBCLIFHG,1680,173.81,289.92,YSNZSYCW,39972
T7E22WQF46M4,4879,369.22,463.74,BFUNSFKM,39973
0R8W970HCSKA,3904,388.8,550.54,ADLHCQHS,39974
Q0T36PXSBYEH,5364,396.75,610.6,DGECGNQD,39975
XU2BGC04B7YO,368,14.03,15.69,SNDMWIRM,39976
K4ZJQYSV3YE4,5529,353.85,660.99,ADLHCQHS,39977
OG3S5VF7DCZN,5136,415.55,566.39,PPRMRUQU,39978
MKF1HOB6RZP1,6311,328.85,494.92,JJWNIRPA,39979
GS2XD68ZH9F5,2386,129.16,211.43,HCAEQTQO,39980
X4GI4H5DVF6H,6514,429.2,677.71,TBFMEXZP,39981
NNM77ATBBW9V,6236,369.22,698.2,BEVRQFGZ,39982
XILKQ0CYF4GT,1611,147.24,195.83,OCGDGDZP,39983
DTT0NXDB6HXT,3318,369.22,690.07,TDKEXBDM,39984
S6Q43YRVHP64,2486,139.37,181.04,SNDMWIRM,39985
VEL7CY1IW365,5020,422.35,634.37,ADLHCQHS,39986
L8YEY0SXR18P,5520,380.92,562.24,XIBBYVIU,39987
V8NU5DVU6M96,1965,113.64,148.19,MXRXJVNA,39988
Q4L2IV2KH3BO,6204,429.2,685,GYUZEXSJ,39989
2XVZBY1HQH2K,567,41.31,56.02,ADLHCQHS,39990
NHI5NO8BGJZU,7047,358.94,428.22,BHVBUSNT,39991
FXZ8PI8ADTEA,582,40.79,76.89,ZPKADLOY,39992
7HG6VTXSTREY,3768,440.25,569.68,DHHNINFB,39993
CZJKNSLG3N1M,2157,118.45,220.32,ZAAQILVD,39994
19N5MHAJ4CIP,2417,103.5,182.47,KGMBUKHN,39995
DKCXD3KMTOHW,1973,122.52,152.66,BFUNSFKM,39996
779629J7ZA9U,6017,346.27,516.63,JGOQSFJF,39997
99ISAA5KR644,2017,97.45,151.63,SNDMWIRM,39998
XWM8FMXCBU36,2549,138.51,173.69,ADLHCQHS,39999
TP8J1GXLJJ9L,6009,373.1,624.94,TDKEXBDM,40000
0KW7EED65KGS,5424,379.61,677.22,ZAAQILVD,40001
J09G05F0NUQK,6760,392.76,741.14,JGOQSFJF,40002
6J0ZO9ICVCEM,3677,427.83,550.62,CLZOYVBH,40003
Y7ZVNW7EAE4W,4634,407.45,562.28,ALMIABVI,40004
JUHE2UKSU27G,6002,414.2,666.86,ZVXESMVL,40005
P8XEWQ8U8MD7,11,0.59,0.8,ADLHCQHS,40006
T2JVPZZDLJRC,2542,122.52,205.34,PPRMRUQU,40007
85YVFQVNXH6X,4828,384.85,646.93,BHVBUSNT,40008
2JJXU8MSPJRV,6375,418.27,708.55,NPKFJYGX,40009
ALJIXXM9I3PU,5367,445.82,707.96,WUYMREXN,40010
PRK3RFOCPEDS,5751,403.42,688.64,JGOQSFJF,40011
RMOH1TX5L5PO,2995,382.22,705.2,ZVXESMVL,40012
5APPAC36KLMX,3221,402.08,471.24,JGOQSFJF,40013
08GPF5MONVL1,5150,406.1,609.56,ETDIKIUX,40014
CZNEJFH0C366,1733,137.65,216.8,OCGDGDZP,40015
W14EZOVTO2NX,7018,458.45,632.2,SNDMWIRM,40016
YXPAM29UVKRL,6424,378.3,559.88,KNJMLLYG,40017
I40KQOHZZBG1,6923,406.1,557.58,PPRMRUQU,40018
4MA25ANJMQ9G,6503,406.1,469.05,WUYMREXN,40019
ZEBFVB2WT33S,256,7.47,13.41,KNJMLLYG,40020
R6HI0UGYOBW0,1776,124.17,139.69,CBCTPYQT,40021
NDNV1PBVT5LX,5396,504.55,806.27,OCGDGDZP,40022
YRKB1SN8GT6C,601,38.73,62.78,WUYMREXN,40023
FHDMCV8YQYB2,3791,402.08,594.27,WUYMREXN,40024
CRD2SME8PXCL,877,43.43,52.16,HLOMDGRN,40025
1JI6VOGJL6NC,2742,116.04,208.41,MXRXJVNA,40026
F9ZQOR5PHGOK,2967,121.7,162.35,KNJMLLYG,40027
V369ZKE1PC54,4401,371.8,441.33,BFUNSFKM,40028
1W1FYN3I3IT3,4064,415.55,710.59,XAAOJDVJ,40029
XIOV7ZQI5HPL,4691,422.35,638.59,CBCTPYQT,40030
J4CP4KNF0JKD,2845,127.48,153.49,DHHNINFB,40031
GUETT9FKBFQX,5652,416.91,740.85,ZPKADLOY,40032
9R6MRFKHMUV5,3,0.27,0.47,KNJMLLYG,40033
5LK3HFDZ2RGE,2676,142.85,166.28,TDKEXBDM,40034
JLTE8CVNBINB,7080,348.79,389.6,YSNZSYCW,40035
MLULY99WSRGS,5770,415.55,563.49,TBFMEXZP,40036
ZZVSBQ3638H2,6341,386.16,680.41,ZPKADLOY,40037
V1FUYSGB8ACZ,1524,106.58,159.55,ALMIABVI,40038
T9HNR946GXXA,6808,418.27,599.8,VKJBFVMM,40039
BVWD3K33HFPF,3460,415.55,747.99,ALMIABVI,40040
O2IFKA1Z8ZBJ,1425,148.13,185.16,WKCFRMPT,40041
E4WIEQ1MUSNS,890,33.76,50.64,YSNZSYCW,40042
R2SYIBLG1GSX,5586,403.42,630.55,KLKTZKQO,40043
S8S3XPBPRFAC,6178,377,474.64,XQNLETCQ,40044
WZWJK3EIH33T,3234,384.85,715.05,TVJUGMNK,40045
DUM3XB84WQAK,1469,115.23,194.39,XAAOJDVJ,40046
YGAOEYR6MTJE,3077,390.12,591.81,NPKFJYGX,40047
OG74KRQU3A19,1675,106.58,177.24,XAAOJDVJ,40048
U211BUT1QP27,6970,399.41,655.83,KNJMLLYG,40049
GKFPGLV1JZGG,4493,384.85,729.29,MXRXJVNA,40050
U15CHAZLQ5CE,1276,136.79,233.23,TNMMSLVC,40051
EG7F35AOI8QL,7008,406.1,611.59,YSNZSYCW,40052
YL20YDQ0IN6I,6151,380.92,540.53,BFUNSFKM,40053
PUZEI3T99TM0,3694,415.55,739.26,BFUNSFKM,40054
4RDEEY6KEB35,2874,93.75,108.94,PPRMRUQU,40055
5NHWRMHU5N6F,6659,469.81,638,KGMBUKHN,40056
G7UWK12L9EAX,468,39.24,65.96,TVJUGMNK,40057
HAQIY86K11E3,553,41.31,53.74,ZAAQILVD,40058
X4PJKA306FB8,98,2.22,2.88,SJNDDKHP,40059
YPK47XSUIL51,3412,434.71,719.45,ZVXESMVL,40060
M2UB8OVVDVKN,587,27.29,45.14,SNDMWIRM,40061
ZCXCREODZ7LL,2892,115.23,173.31,BEVRQFGZ,40062
K85T8Q6R2XE2,6008,383.54,462.93,HCAEQTQO,40063
HYPKJP7XNOGT,1425,116.84,133.43,NPKFJYGX,40064
Q0TUZG3M2JAV,4640,362.78,568.84,JGOQSFJF,40065
5Z6Y39ILLUJE,5291,425.09,508.41,ETDIKIUX,40066
ATCES4Q3BJKF,2620,124.17,221.52,WKCFRMPT,40067
5J1IQ28F33NE,5306,361.5,495.26,UADILPBU,40068
0MS1PGNU00RI,3117,415.55,576.78,RRQRPLPC,40069
13LJZWKMGPJ3,6265,425.09,791.94,WUYMREXN,40070
AGPY1TKNWS66,4093,436.09,565.61,WKCFRMPT,40071
